User_ID,Age,Occupation,Income (INR),Expenses (INR),Loan Amount (INR),Loan Type,Loan EMI (INR),Savings (INR),Investments (INR),Risk Tolerance,Investment Preference,Credit Score,Debt-to-Income Ratio (%),Financial Literacy,Owns House
673,58,Self-employed,74982,50255,519206,Home Loan,4311,20415,9951,Moderate,Mutual Funds,645,5.750085735763699,Medium,True
674,52,Agriculture,43998,27225,3287,Education Loan,20,16752,8988,Low,Fixed Deposits,779,0.04572110888993397,Low,True
675,18,Self-employed,49599,36301,495848,Home Loan,3248,10049,6579,Low,Fixed Deposits,720,6.548579631440382,Medium,False
676,38,Government Employee,57672,37051,1141522,Education Loan,7490,13129,8606,Moderate,Mutual Funds,657,12.988889768863784,Medium,False
677,23,Engineer,31736,16390,492422,Two-wheeler Loan,6209,9136,5466,Low,Fixed Deposits,796,19.566478608876967,High,True
678,45,Self-employed,44356,21416,1724152,Home Loan,12656,10282,3229,Low,Fixed Deposits,695,28.53387894686239,Medium,False
679,34,Sales,67306,31023,210810,Two-wheeler Loan,1490,34791,18440,Moderate,Mutual Funds,695,2.214671393011141,Low,True
680,22,Sales,65281,49599,99245,Home Loan,516,15164,9320,Moderate,Mutual Funds,723,0.7915839177383931,Low,False
681,48,Self-employed,65462,44779,1025958,Car Loan,4857,15824,4856,Moderate,Mutual Funds,526,7.420612002480777,Medium,False
682,22,Engineer,26896,20843,119994,Education Loan,758,5293,2752,Low,Fixed Deposits,540,2.821962222723175,High,True
683,55,Self-employed,45268,29031,1644456,Two-wheeler Loan,21746,0,0,Low,Fixed Deposits,808,48.038449984971805,Medium,True
684,20,Self-employed,42072,24795,136474,Gold Loan,1329,15946,7808,Low,Fixed Deposits,632,3.160627513472511,Medium,True
685,40,Banker,58503,24798,1465718,Business Loan,16342,17361,5237,Moderate,Mutual Funds,686,27.934278023266085,High,True
686,54,Doctor,56713,37921,1752384,Two-wheeler Loan,21258,0,0,Moderate,Mutual Funds,861,37.48502866740967,High,True
687,54,Teacher,53108,33611,1445569,Home Loan,11485,8011,3738,Moderate,Mutual Funds,691,21.626425684726826,Medium,False
688,27,Teacher,99314,79062,94696,Car Loan,934,19316,6992,Moderate,Mutual Funds,678,0.9413568352827133,Medium,False
689,27,Self-employed,44183,21899,2513,Gold Loan,25,22257,12593,Low,Fixed Deposits,789,0.0572874616643937,Medium,True
690,36,Banker,41843,25620,615405,Education Loan,8811,7411,4324,Low,Fixed Deposits,640,21.057400049884208,High,True
691,34,Teacher,26865,17741,484349,Car Loan,7666,1457,541,Low,Fixed Deposits,820,28.53566716359782,Medium,True
692,38,Teacher,19243,12658,146007,Education Loan,1860,4724,3096,Low,Fixed Deposits,787,9.66587755252061,Medium,True
693,31,Sales,25593,15983,1488057,Gold Loan,16353,0,0,Low,Fixed Deposits,883,63.8966781548241,Low,True
694,26,Sales,35626,25321,88596,Gold Loan,643,9660,3449,Low,Fixed Deposits,630,1.807599527472235,Low,False
695,18,Government Employee,76201,36728,147133,Business Loan,968,38504,23321,Moderate,Mutual Funds,836,1.2711912558695564,Medium,False
696,30,Self-employed,50783,35053,1498758,Home Loan,17569,0,0,Moderate,Mutual Funds,755,34.596392567777976,Medium,True
697,21,Self-employed,53866,34899,470766,Two-wheeler Loan,3449,15516,8622,Moderate,Mutual Funds,567,6.404455734571754,Medium,False
698,18,Teacher,48074,36460,392103,Business Loan,3226,8386,5378,Low,Fixed Deposits,440,6.712137678179324,Medium,False
699,57,Government Employee,57306,42342,465273,Two-wheeler Loan,5002,9961,5926,Moderate,Mutual Funds,620,8.728691812023797,Medium,True
700,49,Teacher,78041,41054,1500521,Business Loan,24505,12481,8148,Moderate,Mutual Funds,729,31.401160336544297,Medium,False
701,51,Sales,15000,7657,549013,Education Loan,3810,3531,1672,Low,Fixed Deposits,743,25.406131296951845,Low,False
702,45,Government Employee,74366,58947,1249327,Car Loan,6811,8607,5156,Moderate,Mutual Funds,694,9.159287727436821,Medium,True
703,48,Doctor,15000,9163,162328,Two-wheeler Loan,1611,4224,2957,Low,Fixed Deposits,694,10.743477786430072,High,True
704,25,Banker,50564,38558,178384,Gold Loan,2130,9874,5825,Moderate,Mutual Funds,687,4.213655208857428,High,False
705,56,Sales,93838,43686,1478182,Car Loan,6729,43422,15009,Moderate,Mutual Funds,803,7.171057809253802,Low,False
706,43,Agriculture,63613,41801,1373027,Home Loan,12538,9272,4704,Moderate,Mutual Funds,556,19.71068312925731,Low,True
707,51,Banker,57461,41598,1630144,Business Loan,16260,0,0,Moderate,Mutual Funds,726,28.29875218047465,High,True
708,20,Agriculture,90038,70135,53528,Education Loan,249,19652,7265,Moderate,Mutual Funds,617,0.2774492088181965,Low,True
709,29,Self-employed,35938,19224,220029,Home Loan,1062,15650,10723,Low,Fixed Deposits,609,2.9565785700703504,Medium,False
710,18,Agriculture,58679,40488,364855,Two-wheeler Loan,2593,15597,5774,Moderate,Mutual Funds,817,4.419135686265064,Low,True
711,22,Agriculture,61562,37892,470110,Education Loan,3175,20493,7603,Moderate,Mutual Funds,601,5.157516319053076,Low,False
712,47,Sales,39551,16779,1069933,Gold Loan,10786,11985,7982,Low,Fixed Deposits,686,27.27159217912955,Low,True
713,47,Self-employed,41317,27930,75395,Personal Loan,1017,12369,6012,Low,Fixed Deposits,895,2.4628136561678193,Medium,True
714,34,Sales,39124,26449,1616135,Home Loan,9901,2772,901,Low,Fixed Deposits,783,25.308547806987036,Low,True
715,40,Government Employee,51746,39960,641449,Gold Loan,8255,3530,1903,Moderate,Mutual Funds,654,15.953379778320128,Medium,True
716,32,Engineer,60933,36494,1124858,Two-wheeler Loan,7985,16453,8896,Moderate,Mutual Funds,662,13.104749014947265,High,True
717,54,Agriculture,52464,25817,558890,Gold Loan,2437,24208,7887,Moderate,Mutual Funds,577,4.646021959129803,Low,True
718,38,Doctor,64189,26819,1565000,Two-wheeler Loan,6759,30609,21090,Moderate,Mutual Funds,830,10.531341616105388,High,True
719,31,Government Employee,15000,8493,1773005,Two-wheeler Loan,17200,0,0,Low,Fixed Deposits,801,100.0,Medium,True
720,19,Agriculture,45634,23764,68544,Car Loan,397,21471,11249,Low,Fixed Deposits,768,0.8715622070713238,Low,True
721,28,Government Employee,29531,20802,366941,Education Loan,2524,6203,3151,Low,Fixed Deposits,779,8.549728883138377,Medium,True
722,56,Self-employed,56034,30354,534150,Home Loan,2454,23225,12641,Moderate,Mutual Funds,622,4.380323459921872,Medium,False
723,55,Engineer,55738,43454,1069321,Home Loan,9823,2459,998,Moderate,Mutual Funds,545,17.62375636556704,High,False
724,51,Government Employee,47687,37430,1717522,Car Loan,28310,0,0,Low,Fixed Deposits,756,59.36822468341909,Medium,False
725,55,Banker,60205,39034,651762,Gold Loan,7301,13868,6997,Moderate,Mutual Funds,788,12.128165113318667,High,True
726,51,Banker,69956,53968,1908084,Education Loan,15523,463,288,Moderate,Mutual Funds,860,22.19069585453548,High,True
727,35,Government Employee,48789,34364,243759,Gold Loan,2086,12338,3947,Low,Fixed Deposits,679,4.276466787277926,Medium,True
728,47,Agriculture,28966,17922,36550,Home Loan,180,10862,5880,Low,Fixed Deposits,665,0.6232937308371703,Low,True
729,32,Government Employee,18374,8674,1808270,Education Loan,9908,0,0,Low,Fixed Deposits,676,53.92556159545536,Medium,False
730,44,Government Employee,50722,29593,137297,Home Loan,1205,19923,7227,Moderate,Mutual Funds,767,2.3761028138307556,Medium,True
731,51,Banker,54837,34237,1983778,Two-wheeler Loan,13931,6667,2040,Moderate,Mutual Funds,671,25.405521976372807,High,True
732,55,Engineer,30609,22821,1902793,Education Loan,24647,0,0,Low,Fixed Deposits,694,80.52332052116117,High,True
733,50,Doctor,64515,38227,274041,Gold Loan,1236,25051,13408,Moderate,Mutual Funds,783,1.9162684608412184,High,False
734,41,Self-employed,40820,30985,1075169,Business Loan,4707,5126,1821,Low,Fixed Deposits,637,11.53327061607178,Medium,False
735,32,Government Employee,16871,11299,369840,Business Loan,1564,4007,1885,Low,Fixed Deposits,839,9.274515970629608,Medium,True
736,47,Agriculture,75128,34168,856310,Two-wheeler Loan,3958,37001,19275,Moderate,Mutual Funds,763,5.268579320737694,Low,True
737,59,Sales,72879,58156,122850,Education Loan,1345,13376,7217,Moderate,Mutual Funds,514,1.8460406064653423,Low,False
738,34,Agriculture,15000,9163,447849,Car Loan,6555,0,0,Low,Fixed Deposits,648,43.70409327753854,Low,False
739,22,Agriculture,38747,21572,389994,Business Loan,2373,14801,6808,Low,Fixed Deposits,497,6.125055271248091,Low,True
740,46,Government Employee,37968,25197,877295,Car Loan,3911,8858,5415,Low,Fixed Deposits,680,10.302885449879739,Medium,True
741,21,Banker,82789,36721,37830,Two-wheeler Loan,411,45655,30885,Moderate,Mutual Funds,650,0.4971010647803034,High,False
742,27,Agriculture,48014,31430,180770,Car Loan,2950,13632,8789,Low,Fixed Deposits,783,6.145092129384118,Low,False
743,34,Doctor,20082,12035,1474819,Gold Loan,7194,852,448,Low,Fixed Deposits,611,35.826209014492335,High,True
744,27,Doctor,67642,38060,292539,Two-wheeler Loan,3962,25619,11890,Moderate,Mutual Funds,738,5.858341141087892,High,True
745,34,Engineer,25384,19830,1679995,Education Loan,12493,0,0,Low,Fixed Deposits,756,49.218919128665156,High,False
746,37,Doctor,44793,27279,678645,Two-wheeler Loan,3724,13788,4825,Low,Fixed Deposits,725,8.315439846961317,High,False
747,41,Engineer,34604,16874,1417798,Business Loan,13815,3913,1340,Low,Fixed Deposits,814,39.92464159425703,High,False
748,22,Sales,38790,22637,349852,Gold Loan,4657,11495,6613,Low,Fixed Deposits,900,12.00739259269799,Low,False
749,51,Agriculture,68745,52779,629257,Personal Loan,3168,12797,5169,Moderate,Mutual Funds,711,4.608927786519561,Low,True
750,23,Teacher,80426,37835,431732,Business Loan,2489,40101,16115,Moderate,Mutual Funds,740,3.0952135788495996,Medium,False
751,19,Government Employee,24512,11902,111531,Gold Loan,468,12140,8489,Low,Fixed Deposits,611,1.9123654541638089,Medium,True
752,30,Doctor,62521,25334,1831615,Education Loan,15016,22170,8317,Moderate,Mutual Funds,598,24.017948015590484,High,False
753,60,Agriculture,35344,14338,1435865,Education Loan,20190,815,293,Low,Fixed Deposits,803,57.12460323898716,Low,True
754,60,Self-employed,35966,26318,567215,Home Loan,2951,6696,2273,Low,Fixed Deposits,790,8.206183665229245,Medium,False
755,28,Sales,59812,41440,280627,Education Loan,1823,16548,8802,Moderate,Mutual Funds,597,3.0483856061267143,Low,True
756,40,Agriculture,29441,15957,41516,Personal Loan,422,13061,7198,Low,Fixed Deposits,569,1.4334129841101062,Low,True
757,33,Teacher,59412,40360,1521771,Car Loan,7581,11470,5116,Moderate,Mutual Funds,635,12.76155972656464,Medium,True
758,48,Agriculture,64602,36053,85479,Gold Loan,884,27664,14224,Moderate,Mutual Funds,685,1.368661120475877,Low,False
759,28,Engineer,41349,32300,15889,Gold Loan,148,8900,5476,Low,Fixed Deposits,659,0.35940398473767193,High,False
760,33,Self-employed,76541,60224,237321,Education Loan,3095,13220,8292,Moderate,Mutual Funds,716,4.04483841353342,Medium,False
761,25,Sales,24543,13673,120035,Two-wheeler Loan,910,9959,6804,Low,Fixed Deposits,791,3.70803652642546,Low,True
762,21,Sales,76908,57041,72154,Two-wheeler Loan,532,19333,12174,Moderate,Mutual Funds,746,0.6928680844104361,Low,True
763,57,Self-employed,15000,10638,1475760,Personal Loan,9669,0,0,Low,Fixed Deposits,753,64.4629353376738,Medium,False
764,21,Self-employed,103994,54492,13625,Education Loan,72,49428,18380,High,Stocks,454,0.06983355887642012,Medium,False
765,42,Sales,41875,20636,880142,Business Loan,3945,17293,5878,Low,Fixed Deposits,538,9.421108326662742,Low,False
766,20,Banker,26753,15604,109129,Two-wheeler Loan,1287,9861,3173,Low,Fixed Deposits,620,4.810783662163367,High,False
767,49,Sales,45346,32310,424571,Car Loan,6084,6950,3938,Low,Fixed Deposits,636,13.417269005063945,Low,False
768,20,Teacher,29070,22792,287218,Car Loan,4534,1742,1085,Low,Fixed Deposits,783,15.599804406764775,Medium,True
769,44,Engineer,57739,40730,1672841,Education Loan,19485,0,0,Moderate,Mutual Funds,612,33.747062638830975,High,False
770,46,Self-employed,77353,57402,1004931,Personal Loan,5632,14318,4608,Moderate,Mutual Funds,766,7.2809680795345635,Medium,False
771,49,Doctor,30130,19320,28762,Two-wheeler Loan,150,10659,5480,Low,Fixed Deposits,621,0.49993874789292264,High,False
772,36,Teacher,61587,45214,1605962,Personal Loan,7967,8404,5667,Moderate,Mutual Funds,579,12.936543904138013,Medium,False
773,38,Sales,19345,13807,1961587,Home Loan,18885,0,0,Low,Fixed Deposits,584,97.62462722734404,Low,True
774,22,Engineer,70659,38918,447942,Home Loan,3893,27847,17370,Moderate,Mutual Funds,900,5.509675116733555,High,True
775,35,Banker,58324,36207,1007416,Education Loan,6854,15261,9463,Moderate,Mutual Funds,619,11.753040012839337,High,True
776,45,Self-employed,71523,51632,1756831,Personal Loan,24614,0,0,Moderate,Mutual Funds,769,34.415235875239226,Medium,True
777,59,Engineer,47553,19897,1905033,Personal Loan,11205,16450,10003,Low,Fixed Deposits,544,23.56469422066854,High,False
778,39,Teacher,41296,29866,1509073,Education Loan,6365,5063,3033,Low,Fixed Deposits,841,15.414224389269979,Medium,False
779,38,Self-employed,66322,31247,890905,Two-wheeler Loan,7130,27943,10999,Moderate,Mutual Funds,734,10.751148157187929,Medium,True
780,23,Doctor,23839,14443,417295,Business Loan,2134,7261,2352,Low,Fixed Deposits,727,8.95325621750233,High,True
781,18,Agriculture,15143,10953,179167,Home Loan,1194,2995,1518,Low,Fixed Deposits,741,7.887474377961201,Low,False
782,22,Teacher,49900,25026,456446,Two-wheeler Loan,5498,19374,6776,Low,Fixed Deposits,752,11.019931499522787,Medium,False
783,58,Engineer,42208,21033,894402,Education Loan,5427,15747,10785,Low,Fixed Deposits,780,12.858004963155256,High,True
784,29,Doctor,61076,34270,91336,Gold Loan,801,26004,10817,Moderate,Mutual Funds,640,1.3120599830990702,High,False
785,43,Engineer,71831,54437,1309450,Home Loan,19782,0,0,Moderate,Mutual Funds,634,27.540254286243183,High,True
786,51,Engineer,60660,24274,822408,Two-wheeler Loan,4718,31666,14409,Moderate,Mutual Funds,704,7.778916704518385,High,True
787,31,Teacher,70238,53419,1326725,Two-wheeler Loan,6182,10636,4565,Moderate,Mutual Funds,768,8.801632871109419,Medium,True
788,43,Banker,56421,26039,236444,Education Loan,1937,28444,19173,Moderate,Mutual Funds,693,3.4333714959525667,High,True
789,44,Engineer,59891,47675,802995,Two-wheeler Loan,6164,6050,2694,Moderate,Mutual Funds,777,10.293498355338361,High,True
790,26,Doctor,47666,37271,102123,Personal Loan,463,9930,4529,Low,Fixed Deposits,761,0.9721574290443638,High,False
791,43,Agriculture,59300,35453,441017,Car Loan,2136,21710,7434,Moderate,Mutual Funds,678,3.602360613817123,Low,False
792,39,Doctor,53333,32271,371923,Gold Loan,1971,19090,10846,Moderate,Mutual Funds,525,3.6957678612432288,High,True
793,47,Agriculture,56503,33484,1901637,Home Loan,18148,4869,2023,Moderate,Mutual Funds,649,32.11910256832688,Low,True
794,60,Sales,46665,30527,419795,Gold Loan,1875,14262,7619,Low,Fixed Deposits,874,4.018930599470159,Low,True
795,34,Sales,66178,28872,521837,Personal Loan,5943,31361,16826,Moderate,Mutual Funds,734,8.981572702819816,Low,False
796,43,Engineer,35790,14782,1939231,Car Loan,11221,9785,5750,Low,Fixed Deposits,636,31.352871730157517,High,False
797,53,Banker,49633,20998,1469417,Personal Loan,22542,6091,3643,Low,Fixed Deposits,725,45.41843359637659,High,True
798,18,Government Employee,76235,44044,124886,Personal Loan,710,31480,15922,Moderate,Mutual Funds,767,0.9314701538639426,Medium,True
799,25,Government Employee,31025,15829,327080,Two-wheeler Loan,2976,12218,5283,Low,Fixed Deposits,636,9.594006368904614,Medium,False
800,52,Self-employed,15000,9732,231646,Gold Loan,1643,3624,2301,Low,Fixed Deposits,823,10.957055683507527,Medium,True
801,32,Banker,57329,45689,1411912,Car Loan,11559,80,33,Moderate,Mutual Funds,749,20.162686681626464,High,True
802,39,Sales,44860,24876,1007377,Education Loan,11058,8925,4489,Low,Fixed Deposits,590,24.650885134980307,Low,False
803,31,Teacher,70217,44204,1658301,Gold Loan,9643,16369,7537,Moderate,Mutual Funds,785,13.734171372694949,Medium,True
804,43,Banker,47389,26833,1016283,Business Loan,4645,15909,10214,Low,Fixed Deposits,659,9.803431624456719,High,True
805,45,Self-employed,37913,28014,1240482,Home Loan,5332,4566,2158,Low,Fixed Deposits,682,14.064594115420153,Medium,True
806,40,Doctor,48483,36890,955484,Business Loan,10097,1494,679,Low,Fixed Deposits,598,20.82765333091554,High,True
807,31,Sales,71861,53963,956317,Car Loan,5056,12841,7395,Moderate,Mutual Funds,763,7.036476516215995,Low,False
808,41,Sales,61507,48575,1535939,Home Loan,8552,4379,2368,Moderate,Mutual Funds,685,13.905579742815243,Low,False
809,19,Banker,15000,6165,346667,Car Loan,2846,5988,2053,Low,Fixed Deposits,767,18.973442949781973,High,False
810,43,Banker,53715,39530,1266526,Home Loan,19964,0,0,Moderate,Mutual Funds,644,37.16808382308551,High,False
811,31,Sales,54715,38339,900564,Home Loan,4890,11485,6824,Moderate,Mutual Funds,633,8.937326445840608,Low,True
812,24,Self-employed,49635,24394,340676,Gold Loan,1479,23760,16557,Low,Fixed Deposits,625,2.9817378033392745,Medium,False
813,20,Banker,37782,29565,470091,Two-wheeler Loan,2705,5511,3040,Low,Fixed Deposits,739,7.159681398673774,High,False
814,40,Engineer,73890,33935,1651881,Two-wheeler Loan,11939,28014,12553,Moderate,Mutual Funds,631,16.158673400498124,High,True
815,60,Agriculture,74880,50305,1393122,Business Loan,9015,15558,6075,Moderate,Mutual Funds,679,12.039743160575512,Low,True
816,35,Agriculture,15000,7349,1848145,Car Loan,19264,0,0,Low,Fixed Deposits,648,100.0,Low,False
817,55,Sales,34040,19489,1640648,Two-wheeler Loan,8409,6140,3843,Low,Fixed Deposits,744,24.704337043164642,Low,False
818,52,Teacher,47105,32392,1123727,Car Loan,5781,8930,3514,Low,Fixed Deposits,526,12.274308698263784,Medium,True
819,32,Teacher,68970,43129,1342812,Business Loan,15579,10261,3902,Moderate,Mutual Funds,724,22.58824361854228,Medium,True
820,42,Banker,50697,28948,1852616,Car Loan,8496,13252,7766,Moderate,Mutual Funds,873,16.760032513278382,High,False
821,54,Banker,36328,19273,1238336,Car Loan,11418,5636,2401,Low,Fixed Deposits,823,31.430468407850743,High,True
822,45,Sales,64190,47235,1649613,Gold Loan,6966,9988,4220,Moderate,Mutual Funds,638,10.852306771450335,Low,False
823,27,Teacher,45773,20942,139049,Gold Loan,1078,23752,8572,Low,Fixed Deposits,749,2.3563076689510702,Medium,True
824,56,Doctor,47651,27258,1103872,Car Loan,11996,8396,3405,Low,Fixed Deposits,730,25.174963923418765,High,False
825,34,Teacher,49456,37660,483676,Home Loan,3922,7872,3708,Low,Fixed Deposits,846,7.931200736544168,Medium,True
826,56,Banker,61486,45397,851995,Gold Loan,6119,9969,5913,Moderate,Mutual Funds,448,9.952228330962706,High,True
827,39,Engineer,43829,24560,1935485,Personal Loan,26705,0,0,Low,Fixed Deposits,811,60.9309259314832,High,True
828,43,Engineer,63738,44950,1315530,Personal Loan,8017,10769,4646,Moderate,Mutual Funds,673,12.579076555420285,High,True
829,42,Self-employed,48538,35397,1128790,Gold Loan,6736,6404,2651,Low,Fixed Deposits,625,13.87795097720048,Medium,False
830,34,Doctor,28659,21653,1865913,Personal Loan,9667,0,0,Low,Fixed Deposits,622,33.73310138781919,High,True
831,30,Engineer,49264,30435,1173023,Gold Loan,17977,851,316,Low,Fixed Deposits,570,36.49158134276055,High,True
832,37,Banker,29695,14306,1052165,Two-wheeler Loan,6683,8704,4302,Low,Fixed Deposits,638,22.50778132266669,High,True
833,42,Doctor,50819,25517,1518621,Two-wheeler Loan,21843,3458,2011,Moderate,Mutual Funds,592,42.98261896735224,High,False
834,21,Self-employed,66589,34511,158847,Car Loan,853,31224,9739,Moderate,Mutual Funds,718,1.2811025661426696,Medium,False
835,27,Banker,28527,18186,484337,Two-wheeler Loan,6916,3424,1040,Low,Fixed Deposits,758,24.2438314966863,High,True
836,20,Engineer,57285,23665,131171,Personal Loan,585,33033,10902,Moderate,Mutual Funds,674,1.0217280452315398,High,False
837,58,Government Employee,33419,21869,945030,Business Loan,5070,6478,3331,Low,Fixed Deposits,849,15.172781969365733,Medium,False
838,35,Sales,54034,29488,756449,Two-wheeler Loan,4998,19546,12544,Moderate,Mutual Funds,645,9.250965630502208,Low,False
839,53,Sales,67204,34818,1034586,Home Loan,7417,24967,7539,Moderate,Mutual Funds,669,11.03796160332798,Low,True
840,39,Self-employed,15000,11276,826214,Business Loan,9892,0,0,Low,Fixed Deposits,652,65.9486092219714,Medium,False
841,51,Agriculture,27710,16182,398690,Car Loan,3547,7979,2733,Low,Fixed Deposits,759,12.802986283605685,Low,True
842,25,Banker,42620,18668,158293,Personal Loan,731,23220,14786,Low,Fixed Deposits,769,1.7161952131269147,High,True
843,57,Government Employee,56300,41138,144553,Home Loan,648,14512,7156,Moderate,Mutual Funds,749,1.1524000848155695,Medium,True
844,36,Banker,46672,19558,1151571,Education Loan,19149,7963,4489,Low,Fixed Deposits,687,41.03082459809591,High,True
845,59,Doctor,49082,33900,1707309,Car Loan,10226,4954,2498,Low,Fixed Deposits,565,20.83615869234597,High,True
846,58,Agriculture,90859,64470,1450574,Gold Loan,7655,18733,9194,Moderate,Mutual Funds,668,8.42601274891798,Low,False
847,54,Government Employee,25750,13931,720788,Personal Loan,4205,7612,4825,Low,Fixed Deposits,847,16.33368858874758,Medium,True
848,23,Banker,72709,53071,199113,Home Loan,2665,16972,10223,Moderate,Mutual Funds,801,3.665887152456673,High,True
849,43,Engineer,43000,26069,404298,Two-wheeler Loan,4075,12854,6341,Low,Fixed Deposits,729,9.479032130197862,High,True
850,51,Government Employee,60989,35697,1090980,Education Loan,10384,14906,5137,Moderate,Mutual Funds,661,17.026406261139908,Medium,True
851,23,Government Employee,92578,38712,329027,Home Loan,1568,52296,18103,Moderate,Mutual Funds,698,1.6947449731691049,Medium,True
852,54,Banker,63773,32907,1087946,Business Loan,7588,23277,14446,Moderate,Mutual Funds,661,11.89856064560382,High,True
853,50,Self-employed,57449,44373,463198,Education Loan,3137,9937,5085,Moderate,Mutual Funds,819,5.461505063763761,Medium,True
854,39,Agriculture,81982,45641,1697847,Home Loan,7437,28902,14238,Moderate,Mutual Funds,616,9.072165076144353,Low,True
855,38,Doctor,72495,44851,794542,Education Loan,4548,23095,13215,Moderate,Mutual Funds,792,6.274475478229801,High,True
856,23,Government Employee,34012,20842,384064,Home Loan,1731,11437,7360,Low,Fixed Deposits,647,5.091994823263714,Medium,True
857,23,Doctor,55890,35555,250238,Home Loan,1760,18574,10244,Moderate,Mutual Funds,832,3.149252334973349,High,False
858,21,Engineer,15650,6643,216885,Gold Loan,2495,6510,3939,Low,Fixed Deposits,742,15.94789358368157,High,False
859,47,Engineer,39196,21356,222975,Gold Loan,980,16858,10218,Low,Fixed Deposits,625,2.501766865718834,High,False
860,28,Government Employee,56281,38791,273735,Two-wheeler Loan,1920,15569,6889,Moderate,Mutual Funds,669,3.411543686333924,Medium,True
861,47,Teacher,37957,18227,1163128,Gold Loan,12548,7181,2941,Low,Fixed Deposits,771,33.05870003922483,Medium,True
862,48,Doctor,55467,26703,1429391,Education Loan,12491,16272,10096,Moderate,Mutual Funds,650,22.520181902966392,High,False
863,41,Agriculture,49732,20093,480438,Home Loan,6948,22690,10230,Low,Fixed Deposits,702,13.971556159909749,Low,True
864,26,Government Employee,60728,34918,442177,Car Loan,3064,22745,15042,Moderate,Mutual Funds,648,5.046138220272856,Medium,True
865,20,Government Employee,41516,31265,279702,Business Loan,1309,8940,2931,Low,Fixed Deposits,875,3.154677862375936,Medium,True
866,48,Self-employed,31197,13126,161907,Personal Loan,709,17360,5612,Low,Fixed Deposits,893,2.2758020867309834,Medium,True
867,57,Banker,79562,37907,1753227,Personal Loan,7694,33960,22780,Moderate,Mutual Funds,846,9.670490946453928,High,True
868,54,Doctor,40086,21006,1457739,Education Loan,17660,1418,793,Low,Fixed Deposits,687,44.057046266028564,High,False
869,53,Teacher,63200,43778,602926,Personal Loan,4682,14739,6660,Moderate,Mutual Funds,659,7.408552105882747,Medium,True
870,41,Teacher,78704,51649,1198745,Home Loan,18419,8634,5198,Moderate,Mutual Funds,622,23.403184897765865,Medium,False
871,48,Doctor,53253,30161,402527,Gold Loan,1881,21210,12067,Moderate,Mutual Funds,853,3.5332986815763356,High,True
872,23,Doctor,32873,23130,428595,Business Loan,3440,6302,3229,Low,Fixed Deposits,793,10.46583993791031,High,True
873,19,Sales,46427,29892,410213,Business Loan,2362,14171,4812,Low,Fixed Deposits,797,5.089637444826453,Low,False
874,37,Self-employed,70350,53354,7674,Gold Loan,40,16954,10594,Moderate,Mutual Funds,675,0.05781550697930079,Medium,False
875,45,Engineer,54124,39359,1004016,Home Loan,7308,7455,4819,Moderate,Mutual Funds,524,13.503693440359546,High,True
876,28,Doctor,25897,12977,191126,Education Loan,1659,11259,4153,Low,Fixed Deposits,547,6.4087063859568,High,True
877,21,Engineer,61932,31497,309671,Home Loan,1327,29106,18634,Moderate,Mutual Funds,705,2.1441789426345967,High,False
878,32,Agriculture,65390,29434,109023,Education Loan,466,35488,23107,Moderate,Mutual Funds,647,0.713711520891172,Low,True
879,23,Engineer,42893,22938,390094,Car Loan,3479,16474,8562,Low,Fixed Deposits,636,8.11303918658755,High,True
880,47,Self-employed,62204,49751,998397,Two-wheeler Loan,6822,5629,3166,Moderate,Mutual Funds,734,10.968430794824013,Medium,False
881,55,Banker,54900,30870,433158,Education Loan,1842,22187,10048,Moderate,Mutual Funds,801,3.3558277943473436,High,True
882,19,Self-employed,46051,22481,229825,Gold Loan,3775,19793,8169,Low,Fixed Deposits,629,8.198051341936576,Medium,True
883,32,Sales,24129,17010,174218,Business Loan,1297,5820,3427,Low,Fixed Deposits,569,5.376963254009466,Low,True
884,28,Engineer,71559,44151,152246,Home Loan,1949,25458,16414,Moderate,Mutual Funds,632,2.7247675766754895,High,True
885,25,Self-employed,65184,29974,99047,Car Loan,653,34556,19408,Moderate,Mutual Funds,595,1.001995369178889,Medium,False
886,43,Doctor,61677,34062,523502,Home Loan,8123,19490,9835,Moderate,Mutual Funds,759,13.171515576484216,High,True
887,22,Doctor,80890,45766,443559,Car Loan,3328,31794,11559,Moderate,Mutual Funds,699,4.115446710026635,High,False
888,23,Self-employed,68903,48337,209924,Gold Loan,2105,18460,5932,Moderate,Mutual Funds,888,3.0550407594254696,Medium,True
889,43,Sales,63731,26019,380673,Gold Loan,2440,35271,16869,Moderate,Mutual Funds,773,3.829043856735563,Low,True
890,21,Self-employed,15000,7614,458471,Personal Loan,1916,5469,1748,Low,Fixed Deposits,881,12.773688132716138,Medium,True
891,36,Teacher,73937,44882,1107117,Car Loan,5424,23629,12470,Moderate,Mutual Funds,559,7.336622361558759,Medium,False
892,37,Government Employee,51661,26219,598464,Home Loan,2820,22620,10249,Moderate,Mutual Funds,374,5.458809906198739,Medium,False
893,50,Agriculture,56249,36639,861716,Two-wheeler Loan,4942,14667,8842,Moderate,Mutual Funds,724,8.786854025997442,Low,True
894,37,Banker,56386,33422,624383,Home Loan,9252,13710,5789,Moderate,Mutual Funds,712,16.40968597072819,High,True
895,29,Sales,65476,35663,398605,Car Loan,4099,25712,13812,Moderate,Mutual Funds,687,6.26166126514795,Low,True
896,18,Self-employed,72443,56482,362116,Business Loan,1598,14361,7397,Moderate,Mutual Funds,709,2.2067906204543855,Medium,False
